0	100.026	550.626	10	10	4.71479	6.28191	99.882	532.951	10	10	4.71038	3.12567	2.32379	-2.32469	100.048	541.626	99.8639	523.951
1	100.026	550.626	10	10	4.71479	6.27953	99.882	532.951	10	10	4.71038	3.1252	2.32417	-2.32469	100.036	541.626	100.043	541.95
2	100.026	550.626	10	10	4.71479	6.26949	99.882	532.951	10	10	4.71038	3.11689	2.33305	-2.32469	100.015	541.626	100.048	541.949
3	100.026	550.626	10	10	4.71479	6.21042	99.882	532.951	10	10	4.71038	3.0598	2.66112	-2.32469	99.9243	541.626	100.122	541.948
4	100.026	550.626	10	10	4.71479	5.96742	99.882	532.951	10	10	4.71038	2.82337	6.23011	-2.32469	99.3932	541.648	100.635	541.919
5	100.026	550.626	10	10	4.71479	0.387733	99.882	532.951	10	10	4.71038	3.53648	7.81781	-2.32469	97.2517	542.064	102.715	541.493
6	100.026	550.626	10	10	4.71479	5.91907	99.882	532.951	10	10	4.71038	2.78066	7.02061	-2.32469	103.449	542.302	96.4364	541.265
7	100.026	550.626	10	10	4.71479	0.364695	99.882	532.951	10	10	4.71038	3.51121	7.39357	-2.32469	96.8411	542.208	103.077	541.365
8	100.026	550.626	10	10	4.71479	5.90755	99.882	532.951	10	10	4.71038	2.77014	7.21326	-2.32469	103.256	542.225	96.6475	541.35
9	100.026	550.626	10	10	4.71479	0.359513	99.882	532.951	10	10	4.71038	3.50561	7.29905	-2.32469	96.7443	542.245	103.166	541.331
10	100.026	550.626	10	10	4.71479	5.90491	99.882	532.951	10	10	4.71038	2.76768	7.25792	-2.32469	103.213	542.209	96.6947	541.368
11	100.026	550.626	10	10	4.71479	0.358326	99.882	532.951	10	10	4.71038	3.50434	7.27757	-2.32469	96.7222	542.254	103.186	541.323
12	100.026	550.626	10	10	4.71479	5.90431	99.882	532.951	10	10	4.71038	2.76711	7.26817	-2.32469	103.203	542.205	96.7053	541.372
13	100.026	550.626	10	10	4.71479	0.358053	99.882	532.951	10	10	4.71038	3.50406	7.27266	-2.32469	96.7171	542.256	103.191	541.321
14	100.026	550.626	10	10	4.71479	5.90417	99.882	532.951	10	10	4.71038	2.76698	7.27051	-2.32469	103.2	542.204	96.7077	541.373
15	100.026	550.626	10	10	4.71479	0.357991	99.882	532.951	10	10	4.71038	3.50399	7.27154	-2.32469	96.716	542.256	103.192	541.32
16	100.026	550.626	10	10	4.71479	5.90414	99.882	532.951	10	10	4.71038	2.76695	7.27105	-2.32469	103.2	542.204	96.7083	541.373
17	100.026	550.626	10	10	4.71479	0.357976	99.882	532.951	10	10	4.71038	3.50398	7.27129	-2.32469	96.7157	542.257	103.192	541.32
18	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27117	-2.32469	103.2	542.204	96.7084	541.373
19	100.026	550.626	10	10	4.71479	0.357973	99.882	532.951	10	10	4.71038	3.50397	7.27123	-2.32469	96.7157	542.257	103.192	541.32
20	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.2712	-2.32469	103.2	542.204	96.7084	541.373
21	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
22	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7084	541.373
23	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
24	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
25	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
26	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
27	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
28	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
29	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
30	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
31	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
32	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
33	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
34	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
35	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
36	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
37	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
38	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
39	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
40	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
41	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
42	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
43	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
44	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
45	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
46	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
47	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
48	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
49	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
50	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
51	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
52	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
53	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
54	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
55	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
56	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
57	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
58	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
59	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
60	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
61	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
62	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
63	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
64	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
65	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
66	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
67	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
68	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
69	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
70	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
71	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
72	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
73	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
74	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
75	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
76	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
77	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
78	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
79	100.026	550.626	10	10	4.71479	0.357972	99.882	532.951	10	10	4.71038	3.50397	7.27121	-2.32469	96.7157	542.257	103.192	541.32
80	100.026	550.626	10	10	4.71479	5.90413	99.882	532.951	10	10	4.71038	2.76694	7.27121	-2.32469	103.2	542.204	96.7085	541.373
